code,ex_date,cash_ps
sz.002664,2016-05-31,0.051
sz.002664,2017-06-14,0.06
sz.002664,2018-06-14,0.065
sz.002664,2019-05-28,0.07
sz.002664,2020-07-13,0.08
sz.002664,2021-06-25,0.1
sz.002664,2022-04-20,0.06
sz.002664,2023-06-12,0.06
sz.002664,2024-06-11,0.07
sz.002664,2026-05-21,0.06
sz.002666,2015-07-09,0.12
sz.002666,2016-07-15,0.061
sz.002666,2017-07-14,0.047
sz.002666,2018-07-19,0.047
sz.002666,2019-05-08,0.266
sz.002666,2020-07-16,0.04
sz.002666,2021-07-08,0.107
sz.002666,2024-05-21,0.067
sz.002666,2025-10-21,0.091
sz.002667,2015-05-29,0.07
sz.002667,2016-04-27,0.01
sz.002667,2018-05-02,0.024
sz.002667,2019-07-02,0.01
sz.002667,2020-07-03,0.006
sz.002667,2021-05-19,0.003
sz.002668,2015-06-05,0.28
sz.002668,2016-07-07,0.162
sz.002668,2017-05-11,0.25
sz.002668,2018-07-06,0.062
sz.002668,2026-05-22,0.20379
sz.002669,2015-05-05,0.07
sz.002669,2016-06-21,0.108
sz.002669,2017-05-23,0.072
sz.002669,2018-05-24,0.037
sz.002669,2019-05-21,0.077
sz.002669,2020-06-12,0.080179
sz.002669,2021-05-17,0.2
sz.002669,2024-05-29,0.07
sz.002669,2026-05-29,0.1
sz.002670,2015-06-04,0.4
sz.002670,2017-04-28,0.02
sz.002670,2018-06-29,0.01003
sz.002671,2015-06-05,0.07
sz.002671,2016-05-16,0.01
sz.002671,2017-06-15,0.012
sz.002671,2018-07-12,0.012
sz.002672,2015-06-26,0.15
sz.002672,2016-06-21,0.08
sz.002672,2017-07-27,0.121
sz.002672,2018-07-04,0.161
sz.002672,2019-07-10,0.14
sz.002672,2020-07-30,0.15
sz.002672,2021-07-09,0.11
sz.002672,2022-07-21,0.055
sz.002673,2015-06-12,0.15
sz.002673,2016-06-17,0.22
sz.002673,2017-06-16,0.11
sz.002673,2018-06-22,0.07
sz.002673,2019-07-11,0.058
sz.002673,2020-06-11,0.063
sz.002673,2021-06-25,0.076
sz.002673,2022-06-28,0.107
sz.002673,2023-06-28,0.049
sz.002673,2024-06-26,0.09
sz.002673,2024-10-24,0.01
sz.002673,2025-01-22,0.02
sz.002673,2025-06-20,0.07
sz.002673,2025-10-28,0.01
sz.002673,2025-12-23,0.02
sz.002673,2026-06-05,0.09
sz.002674,2015-05-19,0.15
sz.002674,2017-06-05,0.15
sz.002674,2018-05-10,0.5
sz.002674,2019-05-08,0.6
sz.002674,2020-05-22,0.6
sz.002674,2022-05-27,0.3
sz.002674,2023-06-09,0.5
sz.002674,2024-05-29,0.6
sz.002674,2025-07-15,0.15
sz.002675,2015-05-15,0.15
sz.002675,2016-05-20,0.11
sz.002675,2017-06-16,0.04
sz.002675,2018-05-24,0.027
sz.002675,2019-04-24,0.048
sz.002675,2020-05-27,0.25
sz.002675,2021-06-04,0.25
sz.002675,2022-06-09,0.15
sz.002675,2023-07-10,0.15
sz.002675,2024-06-24,0.125
sz.002675,2024-12-19,0.05
sz.002675,2025-05-27,0.03
sz.002675,2026-04-29,0.080619
sz.002676,2015-06-17,0.09
sz.002676,2016-03-11,0.01
sz.002676,2017-06-07,0.015
sz.002676,2024-10-16,0.01
sz.002676,2025-05-29,0.01
sz.002676,2026-06-10,0.01
sz.002677,2015-06-04,0.5
sz.002677,2016-06-16,0.25
sz.002677,2017-04-25,0.31
sz.002677,2018-04-10,0.465
sz.002677,2019-04-24,0.465
sz.002677,2020-05-20,0.542
sz.002677,2021-05-18,0.6
sz.002677,2022-05-13,0.66
sz.002677,2023-05-23,0.62
sz.002677,2024-05-24,0.75
sz.002677,2025-05-28,0.3
sz.002677,2026-06-22,0.016
sz.002678,2015-07-23,0.07
sz.002678,2016-07-22,0.07
sz.002678,2017-06-21,0.07
sz.002678,2018-07-03,0.08
sz.002678,2019-06-11,0.065
sz.002678,2020-06-29,0.035
sz.002678,2021-07-02,0.037
sz.002678,2022-06-10,0.043
sz.002678,2023-06-20,0.028
sz.002678,2024-05-09,0.002
sz.002679,2015-06-19,0.09
sz.002679,2016-05-25,0.086
sz.002679,2017-07-12,0.078
sz.002679,2018-07-18,0.5
sz.002679,2019-07-19,0.055
sz.002679,2020-07-17,0.02
sz.002679,2021-06-11,0.03
sz.002679,2022-06-10,0.035
sz.002679,2023-06-08,0.043
sz.002679,2024-07-09,0.0255
sz.002679,2025-07-16,0.0366
sz.002679,2026-07-17,0.029
sz.002681,2015-06-15,0.15
sz.002681,2016-05-27,0.1
sz.002681,2017-06-02,0.05
sz.002681,2018-07-04,0.059656
sz.002682,2015-05-22,0.07
sz.002682,2016-06-27,0.075
sz.002682,2017-07-07,0.075
sz.002682,2018-07-06,0.09
sz.002682,2019-07-19,0.07
sz.002682,2020-06-24,0.07
sz.002683,2015-07-10,0.3
sz.002683,2016-05-17,0.05
sz.002683,2017-04-13,0.05
sz.002683,2018-06-20,0.1
sz.002683,2019-06-21,0.15
sz.002683,2020-07-03,0.2
sz.002683,2021-06-08,0.22
sz.002683,2022-06-08,0.3
sz.002683,2023-05-22,0.3
sz.002683,2024-05-10,0.56
sz.002683,2024-09-26,0.2
sz.002683,2025-05-26,0.45
sz.002683,2025-09-24,0.2
sz.002683,2026-04-29,0.45
sz.002685,2015-04-23,0.025
sz.002685,2016-05-30,0.025
sz.002685,2017-04-26,0.025
sz.002685,2018-06-14,0.03
sz.002685,2019-06-06,0.05
sz.002685,2020-06-15,0.05
sz.002686,2015-08-14,0.08
sz.002686,2016-06-28,0.06
sz.002686,2017-04-20,0.07
sz.002686,2018-07-17,0.07
sz.002686,2019-07-16,0.02
sz.002686,2022-05-27,0.02
sz.002686,2023-07-14,0.02
sz.002686,2024-06-28,0.02
sz.002686,2025-07-07,0.01
sz.002686,2026-07-10,0.02
sz.002687,2015-05-07,0.3
sz.002687,2016-05-09,0.15
sz.002687,2017-05-24,0.15
sz.002687,2018-05-23,0.15
sz.002687,2019-05-21,0.15
sz.002687,2021-05-19,0.2
sz.002687,2022-06-21,0.2
sz.002687,2023-06-06,0.15
sz.002687,2024-04-09,0.2
sz.002687,2026-06-11,0.085
sz.002688,2015-05-22,0.1
sz.002688,2016-05-17,0.2
sz.002688,2017-05-18,0.15
sz.002688,2018-05-17,0.03
sz.002688,2019-04-30,0.25
sz.002688,2020-05-21,0.25
sz.002688,2021-04-30,0.1
sz.002688,2023-06-05,0.1
sz.002688,2024-05-31,0.1
sz.002688,2025-06-06,0.1
sz.002688,2026-06-01,0.1
sz.002689,2015-05-29,0.3
sz.002689,2018-07-10,0.1
sz.002689,2026-05-29,0.05
sz.002690,2015-05-22,0.2
sz.002690,2016-05-24,0.3
sz.002690,2017-06-08,0.3
sz.002690,2018-05-16,0.5
sz.002690,2019-05-21,0.7
sz.002690,2020-05-22,0.8
sz.002690,2021-05-20,0.8
sz.002690,2022-05-13,0.8
sz.002690,2023-05-11,0.7
sz.002690,2024-05-17,0.7
sz.002690,2025-05-14,0.7
sz.002690,2026-05-14,0.7
sz.002691,2015-06-11,0.015
sz.002691,2016-04-11,0.008
sz.002691,2017-06-12,0.027
sz.002691,2018-06-11,0.01
sz.002691,2019-07-09,0.007
sz.002691,2020-07-10,0.007
sz.002691,2022-07-12,0.008
sz.002691,2023-07-13,0.007
sz.002692,2015-07-01,0.05
sz.002692,2016-05-24,0.15
sz.002692,2017-06-26,0.03
sz.002692,2018-07-17,0.01
sz.002692,2024-06-19,0.02
sz.002692,2025-04-21,0.02
sz.002692,2026-06-10,0.02
sz.002693,2015-03-10,0.1
sz.002694,2015-07-22,0.34722
sz.002694,2016-07-06,0.011
sz.002694,2017-05-19,0.012
sz.002694,2018-08-17,0.004
sz.002695,2015-05-22,0.216
sz.002695,2016-04-19,0.116
sz.002695,2016-09-22,0.125
sz.002695,2017-04-28,0.01
sz.002695,2018-05-10,0.07
sz.002695,2019-05-14,0.082
sz.002695,2020-05-08,0.1
sz.002695,2021-05-14,0.13
sz.002695,2022-06-14,0.06
sz.002695,2023-05-15,0.015
sz.002695,2024-05-06,0.18
sz.002695,2025-05-16,0.11
sz.002695,2026-05-27,0.1
sz.002696,2015-06-08,0.15
sz.002696,2016-06-22,0.1
sz.002696,2017-06-08,0.1
sz.002696,2018-06-12,0.35
sz.002696,2019-07-09,0.05
sz.002696,2026-06-09,0.05
sz.002697,2015-04-20,0.016
sz.002697,2015-09-28,0.05
sz.002697,2017-04-25,0.019
sz.002697,2018-06-01,0.021
sz.002697,2019-05-14,0.053
sz.002697,2020-05-14,0.087
sz.002697,2021-05-14,0.084
sz.002697,2021-09-16,0.074
sz.002697,2022-05-13,0.014
sz.002697,2023-05-23,0.442
sz.002697,2024-05-14,0.124
sz.002697,2025-05-28,0.115
sz.002697,2026-05-29,0.107
sz.002698,2015-09-24,0.12
sz.002698,2016-05-31,0.07
sz.002698,2017-06-15,0.07
sz.002698,2018-05-31,0.08
sz.002698,2019-05-31,0.14
sz.002698,2020-06-18,0.18
sz.002698,2021-06-22,0.2
sz.002698,2022-06-17,0.25
sz.002698,2023-07-11,0.25
sz.002698,2024-06-20,0.25
sz.002698,2025-06-20,0.25
sz.002698,2026-07-08,0.25
sz.002700,2015-04-30,0.08
sz.002700,2016-05-06,0.045
sz.002700,2017-05-10,0.032
sz.002700,2018-05-08,0.03
sz.002700,2019-05-30,0.03
sz.002700,2020-07-10,0.035
sz.002700,2021-06-25,0.035
sz.002700,2023-06-15,0.06
sz.002700,2024-07-10,0.072
sz.002700,2025-05-30,0.066
sz.002700,2026-07-17,0.025
sz.002701,2015-04-24,0.66
sz.002701,2016-05-06,0.45
sz.002701,2018-07-13,0.176873
sz.002701,2019-10-25,0.108
sz.002701,2020-06-18,0.063
sz.002701,2020-10-20,0.117
sz.002701,2021-06-09,0.04
sz.002701,2022-07-14,0.136
sz.002701,2023-07-12,0.12
sz.002701,2024-07-19,0.12
sz.002701,2025-06-27,0.12
sz.002701,2026-06-05,0.12
sz.002702,2015-05-07,0.1
sz.002702,2019-05-08,0.05
sz.002702,2020-06-01,0.05
sz.002702,2021-05-31,0.05
sz.002702,2023-06-09,0.1
sz.002702,2024-06-06,0.04
sz.002703,2015-07-31,0.1
sz.002703,2016-07-18,0.1
sz.002703,2017-07-31,0.1
sz.002703,2024-08-16,0.024312
sz.002703,2025-05-27,0.06
sz.002703,2026-08-31,0.06
sz.002705,2015-05-29,0.25
sz.002705,2016-05-31,0.3
sz.002705,2017-06-09,0.35
sz.002705,2018-06-13,0.3
sz.002705,2019-06-13,0.35
sz.002705,2020-06-05,0.4
sz.002705,2021-06-17,0.6
sz.002705,2022-06-10,0.2
sz.002705,2023-06-09,0.4
sz.002705,2024-06-14,0.4
sz.002705,2025-06-11,0.45
sz.002705,2025-10-17,0.15
sz.002705,2026-06-18,0.3
sz.002706,2015-04-30,0.35
sz.002706,2016-05-17,0.5
sz.002706,2017-04-26,0.4
sz.002706,2018-04-25,0.25
sz.002706,2019-04-24,0.25
sz.002706,2020-04-28,0.25
sz.002706,2021-04-27,0.3
sz.002706,2022-09-23,0.2
sz.002706,2023-05-05,0.2
sz.002706,2024-05-14,0.25
sz.002706,2025-05-13,0.22
sz.002706,2026-05-18,0.2
sz.002707,2015-05-14,0.2
sz.002707,2016-04-22,0.05
sz.002707,2017-05-31,0.025
sz.002707,2018-06-22,0.028
sz.002707,2019-07-11,0.023
sz.002708,2015-05-06,0.15
sz.002708,2016-10-21,0.02
sz.002708,2017-07-06,0.03
sz.002708,2018-07-11,0.02
sz.002709,2015-05-29,0.12
sz.002709,2016-05-13,0.18
sz.002709,2017-06-22,0.2
sz.002709,2018-07-11,0.18
sz.002709,2019-07-03,0.1
sz.002709,2020-06-23,0.05
sz.002709,2021-04-27,0.2
sz.002709,2022-05-16,0.5
sz.002709,2023-05-16,0.6
sz.002709,2024-04-29,0.3
sz.002709,2025-05-22,0.1
sz.002709,2026-01-12,0.05
sz.002709,2026-04-29,0.3
sz.002709,2026-09-03,0.1
sz.002712,2015-07-03,0.15
sz.002712,2016-06-17,0.15
sz.002712,2017-07-18,0.07
sz.002712,2018-07-10,0.11
sz.002712,2019-06-20,0.008273
sz.002713,2015-05-21,0.6
sz.002713,2016-05-30,0.4
sz.002713,2017-04-28,0.8
sz.002713,2018-06-08,1.1
sz.002713,2019-06-21,0.88
sz.002714,2015-06-10,0.061
sz.002714,2016-07-08,0.353
sz.002714,2017-07-11,0.691
sz.002714,2018-07-03,0.69
sz.002714,2019-07-04,0.05
sz.002714,2020-06-04,0.55
sz.002714,2021-06-03,1.461
sz.002714,2022-06-09,0.248023
sz.002714,2023-07-13,0.738178
sz.002714,2024-12-30,0.834793
sz.002714,2025-06-26,0.574269
sz.002714,2025-10-16,0.927521
sz.002714,2026-05-27,0.427
sz.002715,2015-06-30,0.06
sz.002715,2021-06-03,0.05
sz.002715,2025-06-12,0.032
sz.002716,2015-06-25,0.1
sz.002716,2016-06-22,0.05
sz.002716,2017-07-12,0.05
sz.002716,2018-07-24,0.1
sz.002717,2015-04-09,0.075
sz.002717,2016-05-13,0.034
sz.002717,2017-05-12,0.125
sz.002717,2018-04-24,0.174996
sz.002717,2019-05-30,0.08
sz.002717,2020-07-17,0.022
sz.002718,2015-05-29,0.5
sz.002718,2016-05-06,0.5
sz.002718,2017-05-25,0.5
sz.002718,2018-05-29,0.4
sz.002718,2019-06-11,0.3
sz.002718,2020-06-19,0.15
sz.002718,2021-07-07,0.13
sz.002718,2023-05-30,0.48
sz.002718,2024-05-28,0.2
sz.002719,2015-07-20,0.071
sz.002719,2016-06-17,0.123835
sz.002719,2017-07-14,0.046
sz.002719,2018-07-06,0.049
sz.002719,2021-06-03,0.01732
sz.002719,2022-07-15,0.01931
sz.002721,2015-05-08,0.1
sz.002721,2016-06-24,0.04
sz.002721,2017-07-17,0.042
sz.002721,2018-07-13,0.035
sz.002722,2015-06-19,0.06
sz.002722,2016-06-22,0.09
sz.002722,2017-06-20,0.13
sz.002722,2018-06-15,0.1
sz.002722,2019-05-20,0.2
sz.002722,2020-06-17,0.2
sz.002722,2021-05-31,0.1
sz.002722,2022-07-22,0.15
sz.002722,2023-07-04,0.11
sz.002722,2024-07-04,0.19
sz.002722,2025-07-09,0.23
sz.002722,2026-07-09,0.21
sz.002723,2015-06-26,0.2
sz.002723,2016-06-27,0.05
sz.002723,2020-06-05,0.04
sz.002723,2021-06-28,0.018
sz.002723,2024-07-12,0.019
sz.002724,2015-05-29,0.171
sz.002724,2016-06-01,0.035
sz.002724,2017-06-20,0.055
sz.002724,2018-06-26,0.1
sz.002724,2019-06-25,0.1
sz.002724,2020-05-25,0.1
sz.002724,2021-05-28,0.15388
sz.002724,2022-06-27,0.2
sz.002724,2023-07-10,0.07
sz.002724,2024-05-30,0.04
sz.002724,2025-06-04,0.05
sz.002724,2026-06-04,0.1
sz.002725,2015-05-08,0.4
sz.002725,2016-05-04,0.15
sz.002725,2017-04-25,0.1
sz.002725,2019-05-14,0.1
sz.002725,2020-05-14,0.06
sz.002725,2022-05-26,0.025
sz.002725,2026-05-27,0.018
sz.002726,2015-04-27,0.15
sz.002726,2016-06-08,0.08
sz.002726,2017-08-10,0.16
sz.002726,2018-08-14,0.05
sz.002726,2019-08-22,0.047
sz.002726,2020-06-10,0.049
sz.002726,2021-04-30,0.181984
sz.002727,2015-04-09,0.6
sz.002727,2016-04-13,0.5
sz.002727,2017-04-13,0.2
sz.002727,2018-06-14,0.3
sz.002727,2019-04-02,0.3
sz.002727,2019-04-03,0.3
sz.002727,2020-04-30,0.3
sz.002727,2021-04-21,0.3
sz.002727,2022-04-29,0.3
sz.002727,2023-05-26,0.4
sz.002727,2024-05-30,0.4
sz.002727,2025-06-04,0.3
sz.002727,2025-09-25,0.2
sz.002727,2026-05-29,0.2
sz.002728,2015-07-03,0.15
sz.002728,2016-08-25,0.065
sz.002728,2017-08-11,0.075
sz.002728,2018-04-20,0.5
sz.002728,2019-03-29,0.65
sz.002728,2020-04-28,0.75
sz.002728,2021-06-03,0.65
sz.002728,2022-05-10,0.65
sz.002728,2023-05-26,0.65
sz.002728,2024-04-24,0.5
sz.002728,2025-07-25,0.05
sz.002728,2026-06-18,0.15
sz.002729,2015-07-09,0.2
sz.002729,2016-06-17,0.1
sz.002729,2017-07-14,0.1
sz.002729,2018-05-24,0.1
sz.002729,2019-07-08,0.07
sz.002729,2020-06-09,0.07
sz.002729,2021-06-16,0.04
sz.002729,2022-06-08,0.04
sz.002729,2024-06-14,0.028
sz.002729,2025-01-22,0.028
sz.002729,2025-12-02,0.028
sz.002730,2015-06-16,0.132
sz.002730,2016-04-20,0.1
sz.002730,2017-06-06,0.025
sz.002730,2018-06-27,0.035
sz.002730,2019-06-06,0.05
sz.002730,2020-06-05,0.1
sz.002730,2021-06-08,0.08
sz.002730,2022-06-07,0.11
sz.002730,2023-06-07,0.11
sz.002730,2024-05-29,0.13
sz.002730,2025-05-30,0.13
sz.002730,2026-06-16,0.1
sz.002731,2015-06-24,0.06
sz.002731,2016-07-06,0.08
sz.002731,2017-07-06,0.08
sz.002731,2018-06-15,0.05
sz.002731,2019-07-08,0.05
sz.002731,2020-07-06,0.015
sz.002731,2021-07-14,0.015
sz.002731,2022-06-08,0.01
sz.002731,2023-06-08,0.01
sz.002731,2024-07-19,0.071
sz.002731,2025-08-14,0.09
sz.002732,2015-05-29,0.2
sz.002732,2016-04-26,0.25
sz.002732,2017-05-18,0.15
sz.002732,2018-06-22,0.6
sz.002732,2019-06-14,0.1
sz.002732,2020-06-15,0.4
sz.002732,2021-06-11,0.15
sz.002732,2022-07-05,0.2
sz.002732,2023-06-26,0.2
sz.002732,2024-06-20,0.15
sz.002732,2025-06-18,0.15
sz.002732,2026-06-26,0.06
sz.002733,2015-05-12,0.22
sz.002733,2016-05-27,0.15
sz.002733,2017-06-20,0.15
sz.002733,2018-05-25,0.05
sz.002733,2018-09-13,0.05
sz.002733,2019-05-27,0.15
sz.002733,2020-06-01,0.25
sz.002733,2021-05-27,0.1
sz.002733,2023-06-07,0.1
sz.002733,2024-06-12,0.150039
sz.002733,2025-06-11,0.1
sz.002733,2026-06-03,0.1
sz.002734,2015-05-04,0.3
sz.002734,2016-05-30,0.3
sz.002734,2017-05-11,0.35
sz.002734,2018-06-12,0.5
sz.002734,2019-05-21,0.35
sz.002734,2020-05-26,0.3
sz.002734,2021-06-02,0.25
sz.002734,2022-05-24,0.3
sz.002734,2023-06-16,0.25
sz.002734,2024-06-12,0.2
sz.002734,2024-10-18,0.15
sz.002734,2025-05-28,0.25
sz.002734,2026-05-22,0.45
sz.002735,2015-05-27,0.082
sz.002735,2016-06-03,0.082
sz.002735,2017-06-19,0.12
sz.002735,2018-05-31,0.092
sz.002735,2019-06-10,0.235
sz.002735,2021-07-15,0.13
sz.002735,2023-05-16,0.07
sz.002735,2024-07-11,0.048
sz.002735,2025-06-13,0.013
sz.002736,2015-06-25,0.2
sz.002736,2016-06-24,0.6
sz.002736,2017-06-09,0.2
sz.002736,2018-06-15,0.15
sz.002736,2019-06-12,0.12
sz.002736,2020-04-29,0.2
sz.002736,2021-06-17,0.23
sz.002736,2022-06-22,0.5
sz.002736,2023-06-21,0.27
sz.002736,2024-06-19,0.27
sz.002736,2025-06-16,0.35
sz.002736,2026-02-11,0.1
sz.002736,2026-06-22,0.35
sz.002737,2015-06-11,0.35
sz.002737,2016-08-02,0.3
sz.002737,2017-06-01,0.3
sz.002737,2018-04-18,1.0
sz.002737,2019-04-23,1.0
sz.002737,2020-05-28,1.0
sz.002737,2021-07-12,0.35
sz.002737,2022-06-02,0.7
sz.002737,2023-06-07,1.0
sz.002737,2024-06-14,1.5
sz.002737,2025-07-18,0.5
sz.002737,2026-07-17,0.2
sz.002738,2015-06-19,0.15
sz.002738,2016-06-20,0.1
sz.002738,2017-07-13,0.1
sz.002738,2018-06-22,0.05
sz.002738,2019-07-19,0.05
sz.002738,2020-05-20,0.05
sz.002738,2021-06-23,0.05
sz.002738,2022-06-01,0.1
sz.002738,2023-05-31,1.0
sz.002738,2024-05-30,1.0
sz.002738,2025-07-04,0.5
sz.002738,2026-05-22,0.5
sz.002739,2015-06-23,0.8
sz.002739,2016-06-22,0.2
sz.002739,2017-06-19,0.2
sz.002739,2018-08-08,0.2
sz.002741,2015-11-02,0.2
sz.002741,2017-05-23,0.05
sz.002741,2018-04-25,0.1
sz.002741,2019-06-13,0.085
sz.002741,2022-06-10,0.03
sz.002741,2026-05-12,0.1
sz.002742,2015-05-20,0.2
sz.002742,2016-05-24,0.25
sz.002742,2017-05-12,0.15
sz.002742,2018-05-11,0.07
sz.002742,2019-08-22,0.1
sz.002742,2020-07-01,0.04
sz.002743,2015-06-26,0.06
sz.002743,2016-05-12,0.053
sz.002743,2017-07-18,0.030325
sz.002743,2018-07-12,0.042
sz.002743,2019-07-12,0.05
sz.002743,2020-07-14,0.054
sz.002743,2021-07-14,0.062
sz.002743,2022-07-07,0.077
sz.002743,2023-08-24,0.046
sz.002743,2024-08-09,0.067
sz.002745,2015-07-10,0.2
sz.002745,2016-04-08,0.12
sz.002745,2017-07-18,0.17
sz.002745,2018-04-11,0.247
sz.002745,2018-11-02,0.075
sz.002745,2019-05-29,0.13
sz.002745,2020-06-10,0.15
sz.002745,2021-06-18,0.126
sz.002745,2022-05-27,0.138
sz.002745,2023-05-29,0.1
sz.002745,2024-05-22,0.338
sz.002745,2024-11-08,0.36
sz.002745,2025-07-16,0.05
sz.002746,2016-05-17,0.1
sz.002746,2017-06-19,0.2
sz.002746,2018-05-24,0.4
sz.002746,2019-05-28,0.5
sz.002746,2020-04-24,0.4
sz.002746,2021-06-09,0.3
sz.002746,2022-06-30,0.1
sz.002746,2023-06-29,0.1
sz.002746,2024-05-30,0.15
sz.002746,2025-01-10,0.1
sz.002746,2025-06-12,0.15
sz.002746,2025-09-26,0.1
sz.002746,2026-05-28,0.2
sz.002747,2015-06-04,0.1
sz.002747,2016-05-25,0.4
sz.002747,2017-06-07,0.2
sz.002747,2018-05-30,0.072
sz.002747,2019-06-03,0.072
sz.002747,2021-09-30,0.045
sz.002747,2022-06-23,0.03
sz.002747,2023-07-06,0.03
sz.002747,2024-06-07,0.06
sz.002748,2015-07-16,0.15
sz.002748,2016-05-27,0.08
sz.002748,2017-06-16,0.15
sz.002748,2018-06-20,0.2
sz.002748,2019-07-15,0.1
sz.002748,2020-07-10,0.05
sz.002748,2024-10-24,0.1
sz.002748,2025-07-04,0.05
sz.002748,2026-07-09,0.075
sz.002749,2015-06-02,0.8
sz.002749,2016-06-01,1.0
sz.002749,2017-05-11,3.0
sz.002749,2018-05-02,2.0
sz.002749,2019-05-28,0.23
sz.002749,2020-05-29,0.25
sz.002749,2021-06-04,0.22
sz.002749,2022-05-27,0.22
sz.002749,2023-05-19,0.2
sz.002749,2024-01-31,0.3
sz.002749,2024-05-29,0.25
sz.002749,2024-08-28,0.3
sz.002749,2025-01-21,0.3
sz.002749,2025-04-28,0.3
sz.002749,2025-08-19,0.4
sz.002749,2025-11-25,0.3
sz.002749,2026-05-22,0.2
sz.002749,2026-08-27,0.25
sz.002752,2016-05-24,0.1
sz.002752,2017-06-09,0.05
sz.002752,2018-06-27,0.05
sz.002752,2019-06-12,0.025
sz.002752,2020-06-02,0.025
sz.002752,2021-06-11,0.01
sz.002752,2022-07-01,0.03
sz.002752,2023-07-17,0.05
sz.002752,2024-07-10,0.1
sz.002752,2025-07-10,0.1
sz.002752,2026-05-19,0.1
sz.002753,2016-04-22,0.18
sz.002753,2017-06-13,0.081
sz.002753,2018-06-05,0.161
sz.002753,2019-06-14,0.25
sz.002753,2020-06-23,0.04
sz.002753,2021-06-02,0.085
sz.002753,2022-06-06,0.212
sz.002753,2023-06-21,0.016
sz.002753,2024-06-26,0.137
sz.002753,2025-06-17,0.15
sz.002753,2026-06-08,0.046
sz.002755,2015-08-12,0.075
sz.002755,2016-05-31,0.035
sz.002755,2017-06-29,0.012
sz.002755,2018-05-31,0.035
sz.002755,2019-06-27,0.12
sz.002755,2020-06-19,0.22
sz.002755,2021-06-18,0.2
sz.002755,2022-06-20,0.1
sz.002755,2025-06-16,0.12
sz.002755,2026-06-18,0.12
sz.002756,2016-06-20,0.2
sz.002756,2017-04-20,0.13
sz.002756,2018-06-11,1.0
sz.002756,2019-05-23,1.0
sz.002756,2020-04-22,0.456
sz.002756,2021-06-01,0.31
sz.002756,2022-05-27,0.5
sz.002756,2023-04-21,5.0
sz.002756,2023-09-27,1.0
sz.002756,2024-05-30,2.0
sz.002756,2024-10-10,0.5
sz.002756,2025-05-09,0.5
sz.002756,2025-10-22,0.3
sz.002756,2026-05-29,0.4
sz.002757,2016-07-01,0.1
sz.002757,2017-06-12,0.1
sz.002757,2018-05-29,0.3
sz.002757,2019-06-18,0.500119
sz.002757,2020-06-23,0.3
sz.002757,2021-05-31,0.3
sz.002757,2022-05-24,0.4
sz.002757,2023-06-06,0.6
sz.002757,2023-09-26,0.3
sz.002757,2024-05-28,0.2
sz.002757,2024-08-28,0.3
sz.002757,2025-05-20,0.2
sz.002757,2025-09-05,0.15
sz.002757,2026-05-26,0.2
sz.002758,2016-06-08,0.3
sz.002758,2017-05-12,0.11
sz.002758,2018-05-09,0.08
sz.002758,2019-06-11,0.08
sz.002758,2020-05-26,0.08
sz.002758,2021-06-07,0.18
sz.002758,2022-05-30,0.3
sz.002758,2023-05-26,0.3
sz.002758,2024-05-28,0.3
sz.002758,2025-05-27,0.3
sz.002758,2026-07-10,0.33
sz.002759,2015-08-25,0.11
sz.002759,2016-06-17,0.12
sz.002759,2017-07-05,0.03
sz.002759,2018-05-30,0.05
sz.002759,2020-05-11,0.04
sz.002759,2022-03-29,0.38
sz.002759,2023-05-12,0.27
sz.002759,2024-05-24,0.1
sz.002760,2016-06-28,0.125
sz.002760,2017-04-13,0.04
sz.002760,2021-05-31,0.12
sz.002760,2023-05-30,0.2
sz.002760,2024-07-09,0.1
sz.002761,2016-05-25,0.042
sz.002761,2017-07-10,0.023
sz.002761,2018-06-20,0.026
sz.002761,2019-04-30,0.02
sz.002761,2020-07-24,0.2
sz.002761,2021-08-03,0.2
sz.002761,2022-08-04,0.2
sz.002761,2023-08-04,0.2
sz.002761,2024-08-09,0.05
sz.002761,2025-07-17,0.05
sz.002761,2026-07-17,0.05
sz.002762,2015-08-11,0.25
sz.002762,2016-07-14,0.16
sz.002762,2017-06-16,0.1
sz.002762,2018-06-20,0.15
sz.002762,2019-06-18,0.09
sz.002762,2020-05-29,0.11
sz.002762,2021-06-04,0.06
sz.002762,2022-05-25,0.05
sz.002762,2023-05-31,0.05
sz.002762,2024-05-23,0.05
sz.002762,2025-06-11,0.05
sz.002762,2026-06-18,0.05
sz.002763,2016-05-26,0.3
sz.002763,2017-05-10,0.4
sz.002763,2018-05-21,0.3
sz.002763,2019-05-27,0.45
sz.002763,2020-06-05,0.4
sz.002763,2021-06-09,1.0
sz.002763,2023-06-07,0.5
sz.002763,2024-05-10,0.4
sz.002763,2025-05-29,0.15
sz.002763,2025-09-24,0.3
sz.002763,2026-05-15,0.8
sz.002765,2016-05-20,0.25
sz.002765,2017-05-12,0.1
sz.002765,2018-06-25,0.05
sz.002765,2022-05-13,0.05
sz.002765,2023-06-15,0.05
sz.002765,2025-01-13,0.05
sz.002765,2026-06-15,0.05
sz.002766,2016-07-14,0.108
sz.002766,2017-07-13,0.1
sz.002766,2018-07-16,0.025
sz.002767,2016-05-31,0.1
sz.002767,2017-07-12,0.08
sz.002767,2018-07-05,0.056
sz.002767,2019-07-12,0.031
sz.002767,2020-07-10,0.035
sz.002767,2021-07-01,0.028
sz.002767,2022-06-29,0.027
sz.002767,2024-06-28,0.016
sz.002767,2025-07-10,0.044
