code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,score,ret5,shrink,gap,priority
sz.000852,2025-10-31,31.0908,2025-11-07,31.0475,TIME,6,-0.001393,-0.00439,0.3168,-0.2281,0.55,-0.0042,0.3168
sz.003038,2025-10-31,29.4913,2025-11-07,29.1604,TIME,6,-0.011223,-0.014203,0.3097,-0.148,0.4477,0.0071,0.3097
sh.600168,2025-10-31,13.1453,2025-11-07,13.1703,TIME,6,0.001901,-0.001102,0.297,-0.1461,0.4768,0.0,0.297
sz.002481,2025-10-31,105.5834,2025-11-06,110.8626,TP,5,0.05,0.046913,0.2229,-0.1071,0.6033,0.0036,0.2229
sh.600874,2025-10-31,8.7791,2025-11-07,9.218,TP,6,0.05,0.046913,0.215,-0.0429,0.527,0.0,0.215
sh.601139,2025-10-31,17.6794,2025-11-07,17.9951,TIME,6,0.017857,0.014826,0.2123,-0.0535,0.5494,0.0,0.2123
sz.002232,2025-10-31,61.5879,2025-11-07,60.8916,TIME,6,-0.011305,-0.014285,0.2088,-0.1122,0.6464,-0.0082,0.2088
sh.601599,2025-10-31,11.8889,2025-11-05,12.4833,TP,4,0.05,0.046913,0.2073,-0.0447,0.5489,0.0028,0.2073
sz.002356,2025-11-03,19.1303,2025-11-05,20.0868,TP,3,0.05,0.046913,0.1875,-0.0306,0.5771,-0.0029,0.1875
sz.002952,2025-11-03,48.7042,2025-11-10,49.6921,TIME,6,0.020284,0.017248,0.184,-0.0399,0.5999,0.0,0.184
sz.001311,2025-11-03,53.8848,2025-11-05,56.579,TP,3,0.05,0.046913,0.1825,-0.0691,0.6473,0.0048,0.1825
sh.600318,2025-11-03,23.9445,2025-11-10,24.2992,TIME,6,0.014815,0.011789,0.1734,-0.0267,0.6065,-0.0021,0.1734
sz.000025,2025-11-03,35.5871,2025-11-10,36.4174,TIME,6,0.023333,0.020293,0.1685,-0.0222,0.6119,-0.0055,0.1685
sh.603648,2025-11-03,13.3201,2025-11-10,13.4788,TIME,6,0.011916,0.008895,0.155,-0.0411,0.6743,-0.0046,0.155
sh.601068,2025-11-03,5.3246,2025-11-06,5.5908,TP,4,0.05,0.046912,0.1541,-0.0222,0.648,0.0019,0.1541
sz.000048,2025-11-03,125.3091,2025-11-10,127.6676,TIME,6,0.018822,0.015789,0.1525,-0.0358,0.6724,0.003,0.1525
sh.600864,2025-11-04,60.8528,2025-11-11,59.5406,TIME,6,-0.021563,-0.024526,0.2256,-0.0594,0.5251,-0.0027,0.2256
sh.600161,2025-11-04,274.8249,2025-11-11,277.655,TIME,6,0.010298,0.00728,0.194,-0.016,0.5389,-0.0011,0.194
sh.603499,2025-11-04,48.2301,2025-11-10,50.6416,TP,5,0.05,0.046913,0.1873,-0.0487,0.6047,0.0006,0.1873
sh.603355,2025-11-04,47.7398,2025-11-10,50.1268,TP,5,0.05,0.046913,0.1824,-0.0381,0.6011,-0.0047,0.1824
sz.002810,2025-11-04,45.9944,2025-11-11,48.2941,TP,6,0.05,0.046912,0.1816,-0.0248,0.5831,-0.0008,0.1816
sz.002541,2025-11-04,79.4486,2025-11-04,77.0652,SL,1,-0.03,-0.032948,0.1783,-0.0633,0.6492,0.0,0.1783
sh.603066,2025-11-04,36.0813,2025-11-11,36.8222,TIME,6,0.020536,0.0175,0.1732,-0.0175,0.5934,0.0,0.1732
sz.002766,2025-11-04,10.9292,2025-11-11,10.8687,TIME,6,-0.005535,-0.008525,0.1732,-0.0406,0.6281,-0.0018,0.1732
sh.601965,2025-11-05,32.4979,2025-11-12,32.5357,TIME,6,0.001163,-0.001839,0.2258,-0.0075,0.4467,-0.0052,0.2258
sh.603328,2025-11-05,33.0938,2025-11-12,32.8527,TIME,6,-0.007286,-0.010273,0.225,-0.0728,0.5466,-0.009,0.225
sh.603325,2025-11-05,95.3404,2025-11-12,95.9984,TIME,6,0.006902,0.00389,0.2192,-0.0331,0.5016,-0.0048,0.2192
sz.000525,2025-11-05,38.828,2025-11-12,39.4533,TIME,6,0.016103,0.013075,0.2162,-0.0794,0.5787,-0.008,0.2162
sh.600621,2025-11-05,3543.4905,2025-11-12,3499.9586,TIME,6,-0.012285,-0.015264,0.1999,-0.0415,0.5623,-0.0079,0.1999
sh.603856,2025-11-05,19.6412,2025-11-07,20.6232,TP,3,0.05,0.046912,0.1842,0.0411,0.478,-0.0061,0.1842
sz.002367,2025-11-05,70.1625,2025-11-12,71.1145,TIME,6,0.013569,0.010545,0.177,0.0123,0.539,-0.0054,0.177
sh.601311,2025-11-05,32.1422,2025-11-07,33.7493,TP,3,0.05,0.046913,0.1708,-0.01,0.5881,-0.0101,0.1708
sh.605555,2025-11-06,52.3043,2025-11-06,54.9195,TP,1,0.05,0.046913,0.2349,-0.0109,0.429,0.0005,0.2349
sh.603998,2025-11-06,54.3656,2025-11-12,57.0955,TP,5,0.050213,0.047125,0.2066,-0.0659,0.5824,-0.0017,0.2066
sz.001236,2025-11-06,11.154,2025-11-13,11.0637,TIME,6,-0.008094,-0.011079,0.1921,-0.039,0.5783,0.0027,0.1921
sz.000045,2025-11-06,27.984,2025-11-13,27.5136,TIME,6,-0.016807,-0.019777,0.1897,-0.0574,0.6117,-0.0038,0.1897
sz.002960,2025-11-06,36.4231,2025-11-13,36.3897,TIME,6,-0.000916,-0.003914,0.1891,-0.0612,0.6191,0.0028,0.1891
sz.002262,2025-11-06,217.5351,2025-11-13,226.3626,TIME,6,0.04058,0.037509,0.1852,-0.0191,0.5656,0.0,0.1852
sz.000686,2025-11-06,57.4007,2025-11-06,60.2708,TP,1,0.05,0.046913,0.1789,-0.0375,0.609,0.0044,0.1789
sz.002997,2025-11-06,40.0877,2025-11-13,39.3596,TIME,6,-0.018163,-0.021131,0.174,-0.0305,0.6107,0.0026,0.174
sh.603038,2025-11-07,77.9905,2025-11-07,81.8901,TP,1,0.05,0.046913,0.2081,-0.0255,0.5181,0.0005,0.2081
sh.603678,2025-11-07,89.2755,2025-11-12,86.5972,SL,4,-0.03,-0.032948,0.2026,-0.0548,0.5756,-0.0042,0.2026
sz.001287,2025-11-07,26.0099,2025-11-07,27.3104,TP,1,0.05,0.046912,0.1829,-0.0894,0.6768,-0.0139,0.1829
sz.003025,2025-11-07,55.3803,2025-11-14,55.304,TIME,6,-0.001376,-0.004374,0.1728,0.0139,0.547,-0.0041,0.1728
sh.601975,2025-11-07,3.24,2025-11-14,3.33,TIME,6,0.027778,0.024729,0.1596,-0.0415,0.6634,0.0031,0.1596
sh.600731,2025-11-07,50.9574,2025-11-13,53.5053,TP,5,0.05,0.046913,0.1572,-0.0369,0.6624,-0.0026,0.1572
sh.603230,2025-11-07,13.6746,2025-11-14,14.1469,TIME,6,0.034538,0.031478,0.1562,0.0297,0.565,-0.0024,0.1562
sh.600267,2025-11-07,60.2689,2025-11-14,61.8621,TIME,6,0.026436,0.023389,0.1531,0.0018,0.6144,0.0,0.1531
sh.600250,2025-11-10,22.079,2025-11-14,23.1829,TP,5,0.05,0.046913,0.2181,-0.0441,0.5208,-0.0028,0.2181
sz.000848,2025-11-10,232.2692,2025-11-17,230.179,TIME,6,-0.008999,-0.011983,0.2177,-0.0379,0.5127,0.0011,0.2177
sz.002967,2025-11-10,35.1989,2025-11-12,34.143,SL,3,-0.03,-0.032947,0.1889,-0.0153,0.5508,0.0029,0.1889
sh.601022,2025-11-10,10.8062,2025-11-17,10.5648,TIME,6,-0.02233,-0.025291,0.1836,-0.0383,0.5984,0.001,0.1836
sh.603551,2025-11-10,15.594,2025-11-17,16.3737,TP,6,0.05,0.046913,0.1823,-0.0054,0.5524,0.0045,0.1823
sh.603855,2025-11-10,27.4471,2025-11-17,26.6237,SL,6,-0.03,-0.032948,0.1823,0.0271,0.5037,-0.0035,0.1823
sh.601997,2025-11-10,12.4055,2025-11-17,12.325,TIME,6,-0.006494,-0.009482,0.1811,0.0148,0.5251,-0.0016,0.1811
sh.600064,2025-11-10,213.3766,2025-11-17,206.9753,SL,6,-0.03,-0.032948,0.173,-0.0217,0.6,0.0,0.173
sz.002790,2025-11-11,29.5776,2025-11-12,28.6903,SL,2,-0.03,-0.032948,0.3144,-0.1589,0.4523,-0.0033,0.3144
sh.600170,2025-11-11,40.1649,2025-11-18,40.0278,TIME,6,-0.003413,-0.006407,0.215,-0.0233,0.4975,0.0,0.215
sz.002094,2025-11-11,42.1177,2025-11-18,40.9507,TIME,6,-0.027708,-0.030659,0.1964,-0.0504,0.5845,0.0025,0.1964
sh.603656,2025-11-11,50.1887,2025-11-11,52.6981,TP,1,0.05,0.046913,0.1866,-0.0475,0.6048,0.0,0.1866
sh.605555,2025-11-11,51.1845,2025-11-17,49.649,SL,5,-0.03,-0.032948,0.1729,-0.0679,0.6697,0.0043,0.1729
sh.601326,2025-11-11,4.6152,2025-11-13,4.4768,SL,3,-0.03,-0.032947,0.152,-0.0052,0.6278,0.0,0.152
sh.603508,2025-11-11,67.9627,2025-11-18,69.3722,TIME,6,0.020739,0.017703,0.151,-0.0152,0.6453,0.0,0.151
sh.600738,2025-11-11,36.7899,2025-11-12,38.6294,TP,2,0.05,0.046913,0.1461,0.0166,0.6099,0.0,0.1461
sh.600897,2025-11-12,99.5848,2025-11-13,104.5641,TP,2,0.05,0.046913,0.2114,-0.0491,0.5451,-0.0024,0.2114
sz.002212,2025-11-12,32.986,2025-11-12,31.9964,SL,1,-0.03,-0.032947,0.2076,-0.0966,0.6259,0.002,0.2076
sh.601890,2025-11-12,29.6154,2025-11-12,28.7269,SL,1,-0.03,-0.032947,0.2066,-0.0726,0.5925,0.0,0.2066
sz.002752,2025-11-12,13.1328,2025-11-12,13.7895,TP,1,0.05,0.046913,0.2028,-0.0219,0.5259,0.0,0.2028
sh.603997,2025-11-12,24.3008,2025-11-13,23.5717,SL,2,-0.03,-0.032947,0.1896,0.0273,0.485,-0.0028,0.1896
sz.003011,2025-11-12,36.7382,2025-11-13,38.5751,TP,2,0.05,0.046912,0.1873,-0.0185,0.5595,0.0013,0.1873
sz.002612,2025-11-12,53.576,2025-11-19,56.2548,TP,6,0.05,0.046913,0.1744,0.0136,0.5436,0.0072,0.1744
sh.600033,2025-11-12,25.9607,2025-11-14,27.2588,TP,3,0.05,0.046913,0.1687,-0.0237,0.6139,0.0,0.1687
sz.001216,2025-11-13,16.6674,2025-11-14,17.5008,TP,2,0.05,0.046912,0.2406,-0.0198,0.4283,-0.0007,0.2406
sh.603201,2025-11-13,44.0271,2025-11-20,43.3459,TIME,6,-0.015473,-0.018446,0.2039,-0.055,0.5728,-0.0011,0.2039
sh.601799,2025-11-13,162.6005,2025-11-20,162.1608,TIME,6,-0.002704,-0.005699,0.1943,-0.0145,0.5361,-0.0025,0.1943
sh.600163,2025-11-13,10.5256,2025-11-14,11.0519,TP,2,0.05,0.046913,0.1895,-0.0138,0.5471,-0.0018,0.1895
sz.000680,2025-11-13,48.7116,2025-11-17,47.2502,SL,3,-0.03,-0.032948,0.1782,-0.0434,0.6195,0.0,0.1782
sh.600956,2025-11-13,9.1829,2025-11-17,9.642,TP,3,0.05,0.046913,0.1777,-0.0073,0.5665,0.0012,0.1777
sh.603291,2025-11-13,11.2639,2025-11-20,10.926,SL,6,-0.03,-0.032947,0.1717,-0.0064,0.5803,0.0018,0.1717
sh.600764,2025-11-13,197.7816,2025-11-17,207.6707,TP,3,0.05,0.046913,0.1561,-0.0364,0.6644,-0.0013,0.1561
sh.601890,2025-11-14,28.9403,2025-11-17,30.3873,TP,2,0.05,0.046912,0.2449,-0.0945,0.5296,-0.001,0.2449
sz.000755,2025-11-14,11.7924,2025-11-19,11.4387,SL,4,-0.03,-0.032947,0.2168,-0.0833,0.5831,0.0017,0.2168
sz.000682,2025-11-14,165.4644,2025-11-17,160.5005,SL,2,-0.03,-0.032948,0.1964,-0.0411,0.5706,-0.0079,0.1964
sh.603668,2025-11-14,21.8958,2025-11-14,22.9906,TP,1,0.05,0.046913,0.1953,-0.0305,0.5575,-0.005,0.1953
sh.600505,2025-11-14,34.8074,2025-11-18,33.7632,SL,3,-0.03,-0.032947,0.1878,-0.039,0.5891,-0.0093,0.1878
sh.600312,2025-11-14,98.2237,2025-11-17,95.277,SL,2,-0.03,-0.032947,0.1863,-0.0403,0.5947,-0.0065,0.1863
sh.603507,2025-11-14,34.0966,2025-11-19,33.0737,SL,4,-0.03,-0.032948,0.1861,-0.0583,0.6222,-0.0048,0.1861
sz.002559,2025-11-14,84.3399,2025-11-18,81.8097,SL,3,-0.03,-0.032947,0.1797,-0.0071,0.5614,-0.0098,0.1797
sh.600684,2025-11-17,51.5423,2025-11-21,49.996,SL,5,-0.03,-0.032948,0.2278,-0.0466,0.5004,0.0,0.2278
sh.600106,2025-11-17,39.8218,2025-11-18,38.6271,SL,2,-0.03,-0.032948,0.2261,-0.0664,0.5343,-0.0031,0.2261
sh.601616,2025-11-17,9.7902,2025-11-18,9.4965,SL,2,-0.03,-0.032948,0.1946,-0.0347,0.5656,-0.0022,0.1946
sh.605123,2025-11-17,75.6552,2025-11-18,73.3855,SL,2,-0.03,-0.032947,0.1869,-0.0293,0.5766,0.0,0.1869
sh.600517,2025-11-17,116.966,2025-11-19,113.457,SL,3,-0.03,-0.032947,0.1732,-0.0608,0.6581,-0.0046,0.1732
sh.603038,2025-11-17,74.7153,2025-11-18,72.4738,SL,2,-0.03,-0.032947,0.1712,-0.0866,0.7019,0.0041,0.1712
sh.603050,2025-11-17,62.1613,2025-11-18,60.2964,SL,2,-0.03,-0.032948,0.1671,-0.0666,0.682,0.0,0.1671
sh.601567,2025-11-17,155.4148,2025-11-17,150.7524,SL,1,-0.03,-0.032948,0.1601,-0.0101,0.6149,0.0027,0.1601
sz.002119,2025-11-18,67.6508,2025-11-19,65.6213,SL,2,-0.03,-0.032948,0.2676,-0.1197,0.5107,-0.0062,0.2676
sz.000514,2025-11-18,33.3811,2025-11-18,32.3797,SL,1,-0.03,-0.032948,0.2237,-0.1052,0.5984,0.0051,0.2237
sz.000032,2025-11-18,63.3545,2025-11-21,61.2911,SL,4,-0.03257,-0.035513,0.221,-0.0615,0.5396,-0.0025,0.221
sz.002248,2025-11-18,24.5212,2025-11-19,23.7856,SL,2,-0.03,-0.032948,0.219,-0.1475,0.6738,0.0008,0.219
sz.002654,2025-11-18,98.1255,2025-11-18,95.1818,SL,1,-0.03,-0.032947,0.1998,-0.0705,0.6062,-0.0113,0.1998
sz.002823,2025-11-18,36.6762,2025-11-19,35.5759,SL,2,-0.03,-0.032948,0.1912,-0.0594,0.611,-0.0054,0.1912
sz.000686,2025-11-18,62.9049,2025-11-18,66.0502,TP,1,0.05,0.046913,0.1874,-0.0308,0.5777,0.001,0.1874
sh.600258,2025-11-18,31.2618,2025-11-25,30.9841,TIME,6,-0.008883,-0.011868,0.171,-0.0192,0.6013,-0.0051,0.171
sh.603105,2025-11-19,10.7967,2025-11-20,10.4728,SL,2,-0.03,-0.032947,0.2339,-0.0884,0.5479,-0.004,0.2339
sz.000037,2025-11-19,39.8234,2025-11-21,38.6287,SL,3,-0.03,-0.032948,0.2245,-0.0744,0.5504,-0.0043,0.2245
sz.002782,2025-11-19,50.8709,2025-11-19,49.3448,SL,1,-0.03,-0.032948,0.2206,-0.1043,0.6049,0.007,0.2206
sh.600292,2025-11-19,43.4355,2025-11-21,42.0354,SL,3,-0.032234,-0.035177,0.212,-0.1037,0.6256,-0.0045,0.212
sh.601226,2025-11-19,11.9738,2025-11-20,12.5725,TP,2,0.05,0.046912,0.2111,-0.1092,0.636,0.0,0.2111
sz.002787,2025-11-19,22.7912,2025-11-20,22.1075,SL,2,-0.03,-0.032947,0.2079,-0.0851,0.6079,0.0077,0.2079
sz.001318,2025-11-19,15.3589,2025-11-21,14.8981,SL,3,-0.03,-0.032947,0.2074,-0.0272,0.5221,0.0041,0.2074
sh.601567,2025-11-19,148.6041,2025-11-20,144.1459,SL,2,-0.03,-0.032948,0.2044,-0.115,0.6614,-0.0063,0.2044
sh.600444,2025-11-20,30.7092,2025-11-21,29.7879,SL,2,-0.03,-0.032947,0.2556,-0.1108,0.5271,0.0032,0.2556
sz.000821,2025-11-20,25.2129,2025-11-21,24.4374,SL,2,-0.030758,-0.033704,0.2442,-0.0574,0.4756,0.003,0.2442
sz.002262,2025-11-20,218.7061,2025-11-21,212.1449,SL,2,-0.03,-0.032948,0.2304,-0.0316,0.4714,0.0029,0.2304
sz.002226,2025-11-20,84.8334,2025-11-21,82.2884,SL,2,-0.03,-0.032948,0.2279,-0.0637,0.5258,0.0016,0.2279
sz.000631,2025-11-20,43.6505,2025-11-21,42.341,SL,2,-0.03,-0.032947,0.2249,-0.1241,0.6239,0.0,0.2249
sz.002703,2025-11-20,32.3678,2025-11-20,31.3967,SL,1,-0.03,-0.032948,0.2223,-0.0982,0.5917,-0.0102,0.2223
sh.600080,2025-11-20,32.3117,2025-11-20,33.9272,TP,1,0.05,0.046913,0.2205,-0.0229,0.4831,0.0025,0.2205
sz.002140,2025-11-20,105.4888,2025-11-21,102.3241,SL,2,-0.03,-0.032948,0.2077,-0.0929,0.6203,0.0062,0.2077
sz.001277,2025-11-21,39.361,2025-11-21,38.1802,SL,1,-0.03,-0.032947,0.306,-0.1972,0.5307,-0.011,0.306
sh.603867,2025-11-21,41.2261,2025-11-21,39.9893,SL,1,-0.03,-0.032947,0.2804,-0.1212,0.4807,-0.0055,0.2804
sz.000922,2025-11-21,28.7127,2025-11-21,27.8513,SL,1,-0.03,-0.032948,0.2784,-0.1174,0.4803,-0.0109,0.2784
sz.002328,2025-11-21,21.0056,2025-11-21,20.3755,SL,1,-0.03,-0.032948,0.2585,-0.1349,0.556,-0.0092,0.2585
sh.600682,2025-11-21,85.7556,2025-11-21,83.1829,SL,1,-0.03,-0.032947,0.2533,-0.1147,0.5389,-0.0101,0.2533
sh.603350,2025-11-21,38.5962,2025-11-21,37.4383,SL,1,-0.03,-0.032948,0.2384,-0.0818,0.5266,-0.0059,0.2384
sz.002676,2025-11-21,38.0209,2025-11-21,36.8803,SL,1,-0.03,-0.032947,0.2367,-0.1569,0.6434,-0.0098,0.2367
sh.600645,2025-11-21,363.9523,2025-11-24,382.1499,TP,2,0.05,0.046912,0.2344,-0.0619,0.5069,-0.0121,0.2344
sh.600576,2025-11-24,18.3535,2025-12-01,18.9855,TIME,6,0.034435,0.031375,0.2836,-0.1511,0.5176,0.0097,0.2836
sh.600429,2025-11-24,5.6092,2025-12-01,5.7976,TIME,6,0.033582,0.030523,0.2799,-0.1817,0.5728,0.0,0.2799
sz.002864,2025-11-24,34.2686,2025-11-25,35.982,TP,2,0.05,0.046913,0.2522,-0.1585,0.6071,0.0055,0.2522
sz.003023,2025-11-24,32.9516,2025-12-01,33.6648,TIME,6,0.021645,0.018607,0.2453,-0.1912,0.6735,0.0017,0.2453
sh.600681,2025-11-24,36.2906,2025-11-24,35.2019,SL,1,-0.03,-0.032948,0.2311,-0.2063,0.7316,0.0,0.2311
sh.603885,2025-11-24,39.4912,2025-11-25,38.3065,SL,2,-0.03,-0.032948,0.2128,-0.1042,0.6244,-0.0181,0.2128
sh.600654,2025-11-24,4979.9888,2025-11-25,5228.9882,TP,2,0.05,0.046913,0.1962,-0.0969,0.6549,0.0,0.1962
sz.000830,2025-11-24,92.2967,2025-11-26,89.5278,SL,3,-0.03,-0.032947,0.1958,-0.1042,0.6669,0.0062,0.1958
sz.000090,2025-11-25,30.7656,2025-11-28,29.8426,SL,4,-0.03,-0.032947,0.3253,-0.1619,0.4297,0.0024,0.3253
sh.603817,2025-11-25,7.6089,2025-11-25,7.9893,TP,1,0.05,0.046913,0.3181,-0.213,0.5241,0.0014,0.3181
sz.000036,2025-11-25,47.4349,2025-12-01,49.8066,TP,5,0.05,0.046913,0.316,-0.2008,0.511,0.0047,0.316
sh.603162,2025-11-25,24.4807,2025-11-26,25.7047,TP,2,0.05,0.046912,0.3,-0.172,0.508,0.0018,0.3
sz.003022,2025-11-25,25.5714,2025-12-02,25.7057,TIME,6,0.005252,0.002243,0.2729,-0.1497,0.5423,0.0063,0.2729
sz.001277,2025-11-25,38.8535,2025-12-02,39.5843,TIME,6,0.018809,0.015776,0.2646,-0.0888,0.4716,0.0024,0.2646
sz.002286,2025-11-25,33.7784,2025-12-02,33.8528,TIME,6,0.0022,-0.000804,0.2642,-0.1526,0.5685,0.0044,0.2642
sz.000993,2025-11-25,12.5048,2025-12-01,13.1301,TP,5,0.05,0.046912,0.2628,-0.2186,0.6709,0.0069,0.2628
sh.603366,2025-11-26,24.7296,2025-11-27,23.9877,SL,2,-0.03,-0.032948,0.3252,-0.2432,0.5518,-0.0062,0.3252
sz.002242,2025-11-26,57.9499,2025-12-03,60.8474,TP,6,0.05,0.046913,0.261,-0.1203,0.5281,-0.0029,0.261
sz.002840,2025-11-26,23.9176,2025-12-03,23.504,TIME,6,-0.017294,-0.020264,0.2372,-0.131,0.6035,-0.0051,0.2372
sh.600409,2025-11-26,33.4186,2025-11-27,35.0896,TP,2,0.05,0.046912,0.2219,-0.0839,0.571,0.0,0.2219
sz.002053,2025-11-26,27.0772,2025-12-03,26.3946,TIME,6,-0.02521,-0.028166,0.219,-0.1111,0.6191,-0.0017,0.219
sh.600327,2025-11-26,71.1811,2025-12-02,74.7402,TP,5,0.05,0.046913,0.2095,-0.1521,0.7044,-0.002,0.2095
sh.603101,2025-11-26,20.1456,2025-11-27,21.1529,TP,2,0.05,0.046913,0.2056,-0.0908,0.6223,-0.0011,0.2056
sh.603231,2025-11-26,20.2799,2025-12-03,20.6781,TIME,6,0.019638,0.016604,0.1994,-0.0633,0.5964,-0.0021,0.1994
sh.603396,2025-11-27,47.5801,2025-11-27,49.9591,TP,1,0.05,0.046913,0.2594,-0.1758,0.6151,0.0069,0.2594
sh.603668,2025-11-27,22.8088,2025-12-01,23.9493,TP,3,0.05,0.046912,0.2553,-0.1242,0.5479,-0.0075,0.2553
sh.600250,2025-11-27,21.7246,2025-12-04,21.0728,SL,6,-0.03,-0.032948,0.2363,-0.0764,0.5238,0.0029,0.2363
sz.002404,2025-11-27,41.7023,2025-12-04,41.3392,TIME,6,-0.008708,-0.011693,0.212,-0.1098,0.6346,0.0,0.212
sz.002073,2025-11-27,80.5458,2025-12-04,80.2578,TIME,6,-0.003576,-0.006569,0.2078,-0.077,0.596,0.0,0.2078
sz.002267,2025-11-27,25.2753,2025-12-04,25.5633,TIME,6,0.011392,0.008372,0.2034,-0.0222,0.5248,-0.0038,0.2034
sz.002094,2025-11-27,39.2002,2025-12-03,38.0242,SL,5,-0.03,-0.032948,0.2001,-0.0598,0.5895,0.0,0.2001
sh.603877,2025-11-27,21.0506,2025-11-27,20.4191,SL,1,-0.03,-0.032948,0.1966,-0.1033,0.6635,0.0068,0.1966
sh.603381,2025-11-28,20.9293,2025-12-04,20.3014,SL,5,-0.03,-0.032947,0.2747,-0.0691,0.4168,-0.0034,0.2747
sz.002877,2025-11-28,25.9839,2025-12-02,27.2831,TP,3,0.05,0.046913,0.2634,-0.2242,0.6778,-0.0118,0.2634
sh.600467,2025-11-28,20.0071,2025-12-03,21.0074,TP,4,0.05,0.046913,0.2613,-0.0887,0.4797,-0.0078,0.2613
sz.000155,2025-11-28,14.8308,2025-12-01,15.5723,TP,2,0.05,0.046912,0.2537,-0.1381,0.5729,0.0,0.2537
sh.600516,2025-11-28,76.5151,2025-12-03,74.2197,SL,4,-0.03,-0.032948,0.22,-0.0723,0.5584,-0.0048,0.22
sh.603117,2025-11-28,7.6364,2025-12-05,7.5771,TIME,6,-0.007767,-0.010753,0.2084,-0.0667,0.5791,-0.0058,0.2084
sh.603466,2025-11-28,45.6561,2025-12-03,44.2864,SL,4,-0.03,-0.032948,0.1977,-0.002,0.5087,0.0,0.1977
sh.600148,2025-11-28,42.0261,2025-12-05,42.3925,TIME,6,0.008718,0.005703,0.1975,-0.0275,0.5475,0.0031,0.1975
sh.600283,2025-12-01,17.0978,2025-12-08,17.0433,TIME,6,-0.003188,-0.006183,0.2279,-0.0053,0.4382,0.0,0.2279
sz.000019,2025-12-01,33.6018,2025-12-08,33.6018,TIME,6,0.0,-0.003,0.2073,-0.0349,0.534,-0.0014,0.2073
sh.600127,2025-12-01,26.8703,2025-12-02,28.2138,TP,2,0.05,0.046912,0.2011,-0.0324,0.5459,-0.0087,0.2011
sh.603599,2025-12-01,54.0326,2025-12-08,54.9839,TIME,6,0.017606,0.014575,0.1998,-0.0148,0.5226,0.0035,0.1998
sz.003007,2025-12-01,48.4405,2025-12-03,46.9873,SL,3,-0.03,-0.032947,0.1948,-0.0274,0.5542,-0.0003,0.1948
sz.002642,2025-12-01,42.2851,2025-12-03,41.0165,SL,3,-0.03,-0.032947,0.192,0.0132,0.5001,-0.0065,0.192
sh.600368,2025-12-01,16.9778,2025-12-08,17.1927,TIME,6,0.012658,0.009636,0.1863,-0.0075,0.5455,0.0,0.1863
sh.600198,2025-12-01,11.3729,2025-12-02,11.9415,TP,2,0.05,0.046913,0.1822,0.0012,0.5427,-0.0036,0.1822
sz.001216,2025-12-02,18.6161,2025-12-04,18.0576,SL,3,-0.03,-0.032947,0.2345,-0.1584,0.6513,0.0059,0.2345
sz.000065,2025-12-02,231.0129,2025-12-09,227.2839,TIME,6,-0.016142,-0.019114,0.2229,-0.0364,0.4974,-0.0032,0.2229
sz.002753,2025-12-02,30.5798,2025-12-03,29.6624,SL,2,-0.03,-0.032948,0.1726,-0.0125,0.5871,0.0025,0.1726
sh.600880,2025-12-02,121.5556,2025-12-04,117.9089,SL,3,-0.03,-0.032948,0.1675,-0.0056,0.5895,-0.0056,0.1675
sh.600316,2025-12-02,144.8789,2025-12-04,140.2593,SL,3,-0.031886,-0.03483,0.1644,-0.054,0.67,0.0,0.1644
sz.002301,2025-12-02,37.4757,2025-12-02,39.3495,TP,1,0.05,0.046913,0.1613,-0.0359,0.6507,-0.0053,0.1613
sz.002761,2025-12-02,27.986,2025-12-04,27.1464,SL,3,-0.03,-0.032948,0.1597,-0.0335,0.6511,-0.0011,0.1597
sh.603730,2025-12-02,54.586,2025-12-09,52.9485,SL,6,-0.03,-0.032948,0.1538,0.0249,0.5782,-0.0036,0.1538
sh.603000,2025-12-03,86.4533,2025-12-10,84.9274,TIME,6,-0.01765,-0.020619,0.207,-0.055,0.5649,0.0041,0.207
sz.002065,2025-12-03,321.5622,2025-12-04,337.6403,TP,2,0.05,0.046913,0.2025,-0.0529,0.5731,0.0,0.2025
sz.003008,2025-12-03,34.6781,2025-12-10,33.6378,SL,6,-0.03,-0.032947,0.1987,-0.0536,0.5835,-0.0035,0.1987
sh.603888,2025-12-03,70.7402,2025-12-04,68.618,SL,2,-0.03,-0.032948,0.1928,-0.0479,0.5899,0.002,0.1928
sz.002400,2025-12-03,171.6087,2025-12-03,166.4605,SL,1,-0.03,-0.032947,0.1913,-0.0628,0.6158,-0.0011,0.1913
sh.600826,2025-12-03,63.695,2025-12-09,61.7841,SL,5,-0.03,-0.032947,0.1894,-0.0988,0.6748,-0.0018,0.1894
sh.603976,2025-12-03,32.5851,2025-12-04,31.6075,SL,2,-0.03,-0.032947,0.1891,-0.0449,0.5946,0.0014,0.1891
sh.603097,2025-12-03,27.4564,2025-12-05,28.8292,TP,3,0.05,0.046913,0.1804,-0.0146,0.5708,-0.0093,0.1804
sz.001299,2025-12-04,16.553,2025-12-05,16.0159,SL,2,-0.032451,-0.035394,0.25,-0.0832,0.4998,-0.0068,0.25
sh.601595,2025-12-04,36.52,2025-12-11,36.3416,TIME,6,-0.004883,-0.007875,0.2341,-0.1361,0.619,-0.0069,0.2341
sz.002685,2025-12-04,22.7869,2025-12-04,23.9262,TP,1,0.05,0.046912,0.2249,-0.0543,0.5192,0.0038,0.2249
